Source;Target;Weight
potter;injustice;1.0
potter;justice;1.0
potter;law;1.0
potter;life;1.0
potter;man;1.0
potter;men;1.0
potter;nature;1.0
potter;order;1.0
potter;other;1.0
potter;part;1.0
potter;potter;1.0
potter;power;1.0
potter;ruler;1.0
potter;sort;1.0
potter;soul;1.0
potter;state;1.0
potter;thing;1.0
potter;truth;1.0
potter;way;1.0
potter;work;1.0
power;Thrasymachus;1.0
power;injustice;1.0
power;interest;1.0
power;justice;1.0
power;life;1.0
power;man;1.0
power;men;1.0
power;nature;1.0
power;power;1.0
power;state;1.0
principle;bodily;1.0
principle;choice;1.0
principle;evil;1.0
principle;justice;1.0
principle;life;1.0
principle;live;1.0
principle;lot;1.0
principle;man;1.0
principle;men;1.0
principle;nature;1.0
principle;other;1.0
principle;principle;1.0
principle;reason;1.0
principle;sort;1.0
principle;soul;1.0
principle;state;1.0
principle;thing;1.0
principle;time;1.0
principle;way;1.0
principle;world;1.0
protect;protect;1.0
purport;anything;1.0
purport;art;1.0
purport;bodily;1.0
purport;character;1.0
purport;citing;1.0
purport;citizen;1.0
purport;class;1.0
purport;constitutes;1.0
purport;eye;1.0
purport;form;1.0
purport;gold;1.0
purport;govern;1.0
purport;guardian;1.0
purport;hand;1.0
purport;happily;1.0
purport;husbandman;1.0
purport;individual;1.0
purport;injustice;1.0
purport;justice;1.0
purport;kind;1.0
purport;law;1.0
purport;life;1.0
purport;man;1.0
purport;men;1.0
purport;nature;1.0
purport;number;1.0
purport;one;1.0
purport;order;1.0
purport;other;1.0
purport;part;1.0
purport;potter;1.0
purport;power;1.0
purport;principle;1.0
purport;protect;1.0
purport;purport;1.0
purport;question;1.0
purport;reason;1.0
purport;ruler;1.0
purport;sort;1.0
purport;soul;1.0
purport;state;1.0
purport;thing;1.0
purport;time;1.0
purport;truth;1.0
purport;view;1.0
purport;virtue;1.0
purport;way;1.0
purport;whole;1.0
purport;work;1.0
qualities;choice;1.0
qualities;evil;1.0
qualities;god;1.0
qualities;injustice;1.0
qualities;justice;1.0
qualities;life;1.0
qualities;live;1.0
qualities;lot;1.0
qualities;man;1.0
qualities;men;1.0
qualities;nature;1.0
qualities;other;1.0
qualities;philosophic;1.0
qualities;qualities;1.0
qualities;sort;1.0
qualities;soul;1.0
qualities;state;1.0
qualities;thing;1.0
qualities;time;1.0
qualities;virtue;1.0
qualities;way;1.0
qualities;world;1.0
question;anything;1.0
question;art;1.0
question;bodily;1.0
question;character;1.0
question;citing;1.0
question;citizen;1.0
question;class;1.0
question;constitutes;1.0
question;eye;1.0
question;form;1.0
question;gold;1.0
question;govern;1.0
question;guardian;1.0
question;hand;1.0
question;happily;1.0
question;husbandman;1.0
question;individual;1.0
question;injustice;1.0
question;justice;1.0
question;kind;1.0
question;law;1.0
question;life;1.0
question;man;1.0
question;men;1.0
question;nature;1.0
question;number;1.0
question;one;1.0
question;order;1.0
question;other;1.0
question;part;1.0
question;potter;1.0
question;power;1.0
question;principle;1.0
question;protect;1.0
question;purport;1.0
question;question;1.0
question;reason;1.0
question;ruler;1.0
question;sort;1.0
question;soul;1.0
question;state;1.0
question;thing;1.0
question;time;1.0
question;truth;1.0
question;view;1.0
question;virtue;1.0
question;way;1.0
question;whole;1.0
question;work;1.0
reason;bodily;1.0
reason;choice;1.0
reason;evil;1.0
reason;justice;1.0
reason;life;1.0
reason;live;1.0
reason;lot;1.0
reason;man;1.0
reason;men;1.0
reason;nature;1.0
reason;other;1.0
reason;principle;1.0
reason;reason;1.0
reason;sort;1.0
reason;soul;1.0
reason;state;1.0
reason;thing;1.0
reason;time;1.0
reason;way;1.0
reason;world;1.0
refund;Gutenberg;1.0
refund;Gutenberg-tm;1.0
refund;agreement;1.0
refund;copies;1.0
refund;found;1.0
refund;protect;1.0
refund;refund;1.0
refund;state;1.0
refund;term;1.0
refund;unit;1.0
refund;work;1.0
reputed;Thrasymachus;1.0
reputed;argument;1.0
reputed;evil;1.0
reputed;god;1.0
reputed;honour;1.0
reputed;injustice;1.0
reputed;interest;1.0
reputed;justice;1.0
reputed;life;1.0
reputed;man;1.0
reputed;manner;1.0
reputed;men;1.0
reputed;nature;1.0
reputed;other;1.0
reputed;possessor;1.0
reputed;power;1.0
reputed;reputed;1.0
reputed;sort;1.0
reputed;soul;1.0
reputed;state;1.0
reputed;thing;1.0
reputed;view;1.0
reputed;way;1.0
reward;Glaucon;1.0
reward;Thrasymachus;1.0
reward;argument;1.0
reward;evil;1.0
reward;god;1.0
reward;honour;1.0
reward;injustice;1.0
reward;interest;1.0
reward;justice;1.0
reward;life;1.0
reward;man;1.0
reward;manner;1.0
reward;men;1.0
reward;nature;1.0
reward;one;1.0
reward;other;1.0
reward;point;1.0
reward;possessor;1.0
reward;power;1.0
reward;reputed;1.0
reward;reward;1.0
reward;ring;1.0
reward;sort;1.0
reward;soul;1.0
reward;state;1.0
reward;thing;1.0
reward;view;1.0
reward;virtue;1.0
reward;way;1.0
rhythm;rhythm;1.0
ring;Thrasymachus;1.0
ring;argument;1.0
ring;evil;1.0
ring;god;1.0
ring;honour;1.0
ring;injustice;1.0
ring;interest;1.0
ring;justice;1.0
ring;life;1.0
ring;man;1.0
ring;manner;1.0
ring;men;1.0
ring;nature;1.0
ring;one;1.0
ring;other;1.0
ring;possessor;1.0
ring;power;1.0
ring;reputed;1.0
ring;ring;1.0
ring;sort;1.0
ring;soul;1.0
ring;state;1.0
ring;thing;1.0
ring;view;1.0
ring;way;1.0
ruler;citizen;1.0
ruler;class;1.0
ruler;guardian;1.0
ruler;happily;1.0
ruler;justice;1.0
ruler;life;1.0
ruler;man;1.0
ruler;men;1.0
ruler;nature;1.0
ruler;ruler;1.0
ruler;state;1.0
ruler;thing;1.0
ruler;way;1.0
ruler;work;1.0
shepherd;interest;1.0
shepherd;man;1.0
shepherd;ruler;1.0
shepherd;shepherd;1.0
shepherd;state;1.0
shepherd;subject;1.0
side;cubes;1.0
side;number;1.0
side;side;1.0
side;square;1.0
side;time;1.0
son;son;1.0
sort;citizen;1.0
sort;class;1.0
sort;guardian;1.0
sort;happily;1.0
sort;individual;1.0
sort;injustice;1.0
sort;justice;1.0
sort;law;1.0
sort;life;1.0
sort;man;1.0
sort;men;1.0
sort;nature;1.0
sort;order;1.0
sort;other;1.0
sort;ruler;1.0
sort;sort;1.0
sort;soul;1.0
sort;state;1.0
sort;thing;1.0
sort;way;1.0
sort;work;1.0
soul;soul;1.0
spindle;light;1.0
spindle;spindle;1.0
spirit;bodily;1.0
spirit;choice;1.0
spirit;earth;1.0
spirit;evil;1.0
spirit;heaven;1.0
spirit;injustice;1.0
spirit;journey;1.0
spirit;justice;1.0
spirit;life;1.0
spirit;live;1.0
spirit;lot;1.0
spirit;man;1.0
spirit;men;1.0
spirit;nature;1.0
spirit;number;1.0
spirit;other;1.0
spirit;principle;1.0
spirit;qualities;1.0
spirit;reason;1.0
spirit;sort;1.0
spirit;soul;1.0
spirit;spirit;1.0
spirit;state;1.0
spirit;thing;1.0
spirit;time;1.0
spirit;virtue;1.0
spirit;way;1.0
spirit;world;1.0
square;square;1.0
state;state;1.0
subject;state;1.0
subject;subject;1.0
term;Gutenberg-tm;1.0
term;protect;1.0
term;state;1.0
term;term;1.0
term;work;1.0
thing;class;1.0
thing;guardian;1.0
thing;happily;1.0
thing;justice;1.0
thing;life;1.0
thing;man;1.0
thing;men;1.0
thing;state;1.0
thing;thing;1.0
thing;way;1.0
thing;work;1.0
time;bodily;1.0
time;evil;1.0
time;life;1.0
time;lot;1.0
time;man;1.0
time;nature;1.0
time;other;1.0
time;soul;1.0
time;state;1.0
time;thing;1.0
time;time;1.0
trademark;Archive;1.0
trademark;Gutenberg;1.0
trademark;Gutenberg-tm;1.0
trademark;agreement;1.0
trademark;copies;1.0
trademark;fee;1.0
trademark;found;1.0
trademark;license;1.0
trademark;literary;1.0
trademark;protect;1.0
trademark;state;1.0
trademark;term;1.0
trademark;trademark;1.0
trademark;unit;1.0
trademark;work;1.0
truth;citing;1.0
truth;citizen;1.0
truth;class;1.0
truth;guardian;1.0
truth;happily;1.0
truth;individual;1.0
truth;injustice;1.0
truth;justice;1.0
truth;law;1.0
truth;life;1.0
truth;man;1.0
truth;men;1.0
truth;nature;1.0
truth;order;1.0
truth;other;1.0
truth;ruler;1.0
truth;sort;1.0
truth;soul;1.0
truth;state;1.0
truth;thing;1.0
truth;truth;1.0
truth;way;1.0
truth;work;1.0
tyrant;bodily;1.0
tyrant;choice;1.0
tyrant;earth;1.0
tyrant;evil;1.0
tyrant;hand;1.0
tyrant;heaven;1.0
tyrant;injustice;1.0
tyrant;journey;1.0
tyrant;justice;1.0
tyrant;life;1.0
tyrant;live;1.0
tyrant;lot;1.0
tyrant;man;1.0
tyrant;men;1.0
tyrant;nature;1.0
tyrant;number;1.0
tyrant;other;1.0
tyrant;principle;1.0
tyrant;qualities;1.0
tyrant;reason;1.0
tyrant;sort;1.0
tyrant;soul;1.0
tyrant;spirit;1.0
tyrant;state;1.0
tyrant;thing;1.0
tyrant;time;1.0
tyrant;tyrant;1.0
tyrant;virtue;1.0
tyrant;way;1.0
tyrant;world;1.0
unit;Gutenberg-tm;1.0
unit;agreement;1.0
unit;copies;1.0
unit;protect;1.0
unit;state;1.0
unit;term;1.0
unit;unit;1.0
unit;work;1.0
unjust;Thrasymachus;1.0
unjust;evil;1.0
unjust;god;1.0
unjust;injustice;1.0
unjust;interest;1.0
unjust;justice;1.0
unjust;life;1.0
unjust;man;1.0
unjust;men;1.0
unjust;nature;1.0
unjust;other;1.0
unjust;power;1.0
unjust;state;1.0
unjust;unjust;1.0
view;citing;1.0
view;citizen;1.0
view;class;1.0
view;eye;1.0
view;govern;1.0
view;guardian;1.0
view;hand;1.0
view;happily;1.0
view;individual;1.0
view;injustice;1.0
view;justice;1.0
view;law;1.0
view;life;1.0
view;man;1.0
view;men;1.0
view;nature;1.0
view;one;1.0
view;order;1.0
view;other;1.0
view;part;1.0
view;potter;1.0
view;power;1.0
view;ruler;1.0
view;sort;1.0
view;soul;1.0
view;state;1.0
view;thing;1.0
view;truth;1.0
view;view;1.0
view;way;1.0
view;work;1.0
virtue;choice;1.0
virtue;evil;1.0
virtue;god;1.0
virtue;injustice;1.0
virtue;justice;1.0
virtue;life;1.0
virtue;live;1.0
virtue;lot;1.0
virtue;man;1.0
virtue;men;1.0
virtue;nature;1.0
virtue;other;1.0
virtue;sort;1.0
virtue;soul;1.0
virtue;state;1.0
virtue;thing;1.0
virtue;time;1.0
virtue;virtue;1.0
virtue;way;1.0
virtue;world;1.0
way;class;1.0
way;guardian;1.0
way;happily;1.0
way;life;1.0
way;man;1.0
way;men;1.0
way;state;1.0
way;way;1.0
wealth;choice;1.0
wealth;evil;1.0
wealth;god;1.0
wealth;injustice;1.0
wealth;justice;1.0
wealth;life;1.0
wealth;live;1.0
wealth;lot;1.0
wealth;man;1.0
wealth;men;1.0
wealth;nature;1.0
wealth;other;1.0
wealth;philosophic;1.0
wealth;qualities;1.0
wealth;sort;1.0
wealth;soul;1.0
wealth;state;1.0
wealth;thing;1.0
wealth;time;1.0
wealth;virtue;1.0
wealth;way;1.0
wealth;wealth;1.0
wealth;world;1.0
whole;art;1.0
whole;citing;1.0
whole;citizen;1.0
whole;class;1.0
whole;eye;1.0
whole;gold;1.0
whole;govern;1.0
whole;guardian;1.0
whole;hand;1.0
whole;happily;1.0
whole;individual;1.0
whole;injustice;1.0
whole;justice;1.0
whole;kind;1.0
whole;law;1.0
whole;life;1.0
whole;man;1.0
whole;men;1.0
whole;nature;1.0
whole;one;1.0
whole;order;1.0
whole;other;1.0
whole;part;1.0
whole;potter;1.0
whole;power;1.0
whole;principle;1.0
whole;protect;1.0
whole;reason;1.0
whole;ruler;1.0
whole;sort;1.0
whole;soul;1.0
whole;state;1.0
whole;thing;1.0
whole;time;1.0
whole;truth;1.0
whole;view;1.0
whole;virtue;1.0
whole;way;1.0
whole;whole;1.0
whole;work;1.0
whorl;whorl;1.0
women;god;1.0
women;injustice;1.0
women;justice;1.0
women;life;1.0
women;man;1.0
women;nature;1.0
women;soul;1.0
women;state;1.0
women;thing;1.0
women;women;1.0
word;evil;1.0
word;friend;1.0
word;god;1.0
word;injustice;1.0
word;justice;1.0
word;life;1.0
word;man;1.0
word;men;1.0
word;nature;1.0
word;north;1.0
word;other;1.0
word;power;1.0
word;sort;1.0
word;soul;1.0
word;state;1.0
word;thing;1.0
word;time;1.0
word;way;1.0
word;word;1.0
work;work;1.0
world;bodily;1.0
world;choice;1.0
world;evil;1.0
world;justice;1.0
world;life;1.0
world;lot;1.0
world;man;1.0
world;men;1.0
world;nature;1.0
world;other;1.0
world;soul;1.0
world;state;1.0
world;thing;1.0
world;time;1.0
world;world;1.0
year;Er;1.0
year;beautify;1.0
year;bodily;1.0
year;choice;1.0
year;earth;1.0
year;evil;1.0
year;eye;1.0
year;god;1.0
year;hand;1.0
year;heaven;1.0
year;injustice;1.0
year;journey;1.0
year;justice;1.0
year;life;1.0
year;live;1.0
year;lot;1.0
year;man;1.0
year;men;1.0
year;mind;1.0
year;nature;1.0
year;number;1.0
year;other;1.0
year;principle;1.0
year;qualities;1.0
year;reason;1.0
year;sort;1.0
year;soul;1.0
year;spirit;1.0
year;state;1.0
year;thing;1.0
year;time;1.0
year;tyrant;1.0
year;virtue;1.0
year;way;1.0
year;world;1.0
year;year;1.0
men;man;0.9895833333333334
nature;men;0.9886363636363636
individual;law;0.9857142857142858
time;square;0.9827586206896551
sort;citing;0.9818181818181818
live;choice;0.9803921568627451
live;time;0.9803921568627451
lot;life;0.9801980198019802
women;way;0.98
men;life;0.9791666666666666
hand;power;0.9782608695652174
part;power;0.9782608695652174
govern;one;0.9761904761904762
potter;one;0.9761904761904762
one;view;0.975609756097561
refund;copyright;0.975
refund;license;0.975
view;Thrasymachus;0.975
view;god;0.975
view;interest;0.975
view;manner;0.975
friend;case;0.9743589743589743
north;case;0.9743589743589743
word;case;0.9743589743589743
earth;injustice;0.9736842105263158
gold;kind;0.9736842105263158
gold;principle;0.9736842105263158
gold;protect;0.9736842105263158
gold;reason;0.9736842105263158
gold;virtue;0.9736842105263158
honour;evil;0.9736842105263158
honour;possessor;0.9736842105263158
kind;art;0.972972972972973
possessor;argument;0.972972972972973
possessor;reputed;0.972972972972973
possessor;sort;0.972972972972973
qualities;bodily;0.972972972972973
qualities;earth;0.972972972972973
qualities;number;0.972972972972973
qualities;principle;0.972972972972973
qualities;reason;0.972972972972973
argument;one;0.9722222222222222
reputed;one;0.9722222222222222
whole;bodily;0.9714285714285714
law;order;0.9710144927536232
order;soul;0.9701492537313433
anything;character;0.9696969696969697
anything;form;0.9696969696969697
anything;purport;0.9696969696969697
anything;question;0.9696969696969697
constitutes;character;0.9696969696969697
constitutes;form;0.9696969696969697
constitutes;purport;0.9696969696969697
constitutes;question;0.9696969696969697
husbandman;character;0.9696969696969697
husbandman;form;0.9696969696969697
husbandman;purport;0.9696969696969697
husbandman;question;0.9696969696969697
journey;heaven;0.9696969696969697
journey;spirit;0.9696969696969697
action;master;0.96875
character;answer;0.96875
character;friend;0.96875
character;head;0.96875
desire;master;0.96875
enemies;state;0.96875
form;answer;0.96875
form;friend;0.96875
form;head;0.96875
heaven;hand;0.96875
heaven;tyrant;0.96875
men;class;0.96875
men;injustice;0.96875
men;justice;0.96875
mind;master;0.96875
purport;answer;0.96875
purport;friend;0.96875
purport;head;0.96875
question;answer;0.96875
question;friend;0.96875
question;head;0.96875
spirit;hand;0.96875
spirit;tyrant;0.96875
access;trademark;0.967741935483871
answer;evil;0.967741935483871
head;evil;0.967741935483871
master;ruler;0.967741935483871
master;unjust;0.967741935483871
Glaucon;hand;0.9666666666666667
Glaucon;law;0.9666666666666667
Glaucon;unjust;0.9666666666666667
point;hand;0.9666666666666667
point;law;0.9666666666666667
point;unjust;0.9666666666666667
reward;hand;0.9666666666666667
reward;law;0.9666666666666667
reward;unjust;0.9666666666666667
way;justice;0.9655172413793104
thing;nature;0.9634146341463414
Gutenberg;found;0.9629629629629629
choice;men;0.9629629629629629
choice;world;0.9629629629629629
citing;truth;0.9629629629629629
world;way;0.9615384615384616
live;god;0.9607843137254902
individual;order;0.9571428571428572
Archive;agreement;0.9565217391304348
hand;eye;0.9565217391304348
literary;agreement;0.9565217391304348
part;eye;0.9565217391304348
eye;govern;0.9545454545454546
eye;potter;0.9545454545454546
man;soul;0.9545454545454546
way;work;0.9540229885057471
govern;view;0.9523809523809523
potter;view;0.9523809523809523
thing;citizen;0.9512195121951219
thing;ruler;0.9512195121951219
bodily;time;0.9508196721311475
principle;earth;0.95
principle;number;0.95
reason;earth;0.95
reason;number;0.95
side;birth;0.95
side;soul;0.95
view;gold;0.95
view;honour;0.95
view;time;0.95
unjust;soul;0.9487179487179487
case;lot;0.9473684210526315
case;son;0.9473684210526315
earth;qualities;0.9473684210526315
gold;art;0.9473684210526315
honour;argument;0.9473684210526315
honour;reputed;0.9473684210526315
honour;sort;0.9473684210526315
power;soul;0.9473684210526315
poet;man;0.9464285714285714
kind;whole;0.9459459459459459
possessor;one;0.9459459459459459
sort;truth;0.9454545454545454
argument;ring;0.9444444444444444
reputed;ring;0.9444444444444444
whole;anything;0.9428571428571428
whole;constitutes;0.9428571428571428
whole;husbandman;0.9428571428571428
whole;number;0.9428571428571428
way;thing;0.9425287356321839
law;soul;0.9420289855072463
fee;trademark;0.9411764705882353
fee;unit;0.9411764705882353
ring;virtue;0.9411764705882353
evil;nature;0.9404761904761905
unit;Gutenberg;0.94
anything;answer;0.9393939393939394
anything;friend;0.9393939393939394
anything;head;0.9393939393939394
constitutes;answer;0.9393939393939394
constitutes;friend;0.9393939393939394
constitutes;head;0.9393939393939394
husbandman;answer;0.9393939393939394
husbandman;friend;0.9393939393939394
husbandman;head;0.9393939393939394
journey;hand;0.9393939393939394
journey;tyrant;0.9393939393939394
other;evil;0.9393939393939394
other;lot;0.9393939393939394
action;ruler;0.9375
action;unjust;0.9375
character;evil;0.9375
desire;ruler;0.9375
desire;unjust;0.9375
form;evil;0.9375
mind;ruler;0.9375
mind;unjust;0.9375
purport;evil;0.9375
question;evil;0.9375
trademark;access;0.9375
trademark;copyright;0.9375
trademark;domain;0.9375
trademark;refund;0.9375
Gutenberg-tm;protect;0.9364161849710982
age;action;0.9354838709677419
age;art;0.9354838709677419
age;bodily;0.9354838709677419
age;case;0.9354838709677419
age;desire;0.9354838709677419
age;evil;0.9354838709677419
age;friend;0.9354838709677419
age;god;0.9354838709677419
age;injustice;0.9354838709677419
age;interest;0.9354838709677419
age;justice;0.9354838709677419
age;knowledge;0.9354838709677419
age;life;0.9354838709677419
age;lot;0.9354838709677419
age;man;0.9354838709677419
age;master;0.9354838709677419
age;men;0.9354838709677419
age;mind;0.9354838709677419
age;nature;0.9354838709677419
age;north;0.9354838709677419
age;other;0.9354838709677419
age;power;0.9354838709677419
age;principle;0.9354838709677419
age;ruler;0.9354838709677419
age;son;0.9354838709677419
age;sort;0.9354838709677419
age;soul;0.9354838709677419
age;state;0.9354838709677419
age;thing;0.9354838709677419
age;time;0.9354838709677419
age;unjust;0.9354838709677419
age;virtue;0.9354838709677419
age;way;0.9354838709677419
age;word;0.9354838709677419
answer;qualities;0.9354838709677419
class;way;0.9354838709677419
head;qualities;0.9354838709677419
master;age;0.9354838709677419
master;bodily;0.9354838709677419
master;knowledge;0.9354838709677419
tyrant;Er;0.9354838709677419
tyrant;beautify;0.9354838709677419
tyrant;eye;0.9354838709677419
tyrant;god;0.9354838709677419
tyrant;mind;0.9354838709677419
tyrant;year;0.9354838709677419
wealth;excess;0.9354838709677419
eye;one;0.9318181818181818
time;choice;0.9310344827586207
time;justice;0.9310344827586207
lot;state;0.9306930693069307
individual;soul;0.9285714285714286
one;gold;0.926829268292683
one;time;0.926829268292683
thing;injustice;0.926829268292683
thing;soul;0.926829268292683
god;men;0.9264705882352942
agreement;unit;0.9259259259259259
choice;live;0.9259259259259259
choice;way;0.9259259259259259
copies;unit;0.9259259259259259
principle;citing;0.925
principle;citizen;0.925
principle;class;0.925
principle;eye;0.925
principle;gold;0.925
principle;govern;0.925
principle;guardian;0.925
principle;hand;0.925
principle;happily;0.925
principle;individual;0.925
principle;injustice;0.925
principle;kind;0.925
principle;law;0.925
principle;one;0.925
principle;order;0.925
principle;part;0.925
principle;potter;0.925
principle;power;0.925
principle;protect;0.925
principle;ruler;0.925
principle;truth;0.925
principle;view;0.925
principle;virtue;0.925
principle;work;0.925
reason;citing;0.925
reason;citizen;0.925
reason;class;0.925
reason;eye;0.925
reason;gold;0.925
reason;govern;0.925
reason;guardian;0.925
reason;hand;0.925
reason;happily;0.925
reason;individual;0.925
reason;injustice;0.925
reason;kind;0.925
reason;law;0.925
reason;one;0.925
reason;order;0.925
reason;part;0.925
reason;potter;0.925
reason;power;0.925
reason;protect;0.925
reason;ruler;0.925
reason;truth;0.925
reason;view;0.925
reason;virtue;0.925
reason;work;0.925
view;evil;0.925
view;kind;0.925
view;possessor;0.925
view;principle;0.925
view;protect;0.925
view;reason;0.925
view;virtue;0.925
other;bodily;0.9242424242424242
friend;lot;0.9230769230769231
friend;son;0.9230769230769231
north;lot;0.9230769230769231
north;son;0.9230769230769231
word;lot;0.9230769230769231
word;son;0.9230769230769231
case;art;0.9210526315789473
case;interest;0.9210526315789473
case;principle;0.9210526315789473
case;virtue;0.9210526315789473
earth;virtue;0.9210526315789473
gold;whole;0.9210526315789473
honour;one;0.9210526315789473
nature;interest;0.9204545454545454
kind;bodily;0.918918918918919
possessor;ring;0.918918918918919
whole;character;0.9142857142857143
whole;form;0.9142857142857143
whole;purport;0.9142857142857143
whole;question;0.9142857142857143
hand;govern;0.9130434782608695
hand;potter;0.9130434782608695
part;govern;0.9130434782608695
part;potter;0.9130434782608695
domain;access;0.9117647058823529
anything;evil;0.9090909090909091
constitutes;evil;0.9090909090909091
eye;view;0.9090909090909091
husbandman;evil;0.9090909090909091
other;citizen;0.9090909090909091
other;class;0.9090909090909091
other;guardian;0.9090909090909091
other;happily;0.9090909090909091
other;individual;0.9090909090909091
other;law;0.9090909090909091
other;order;0.9090909090909091
other;ruler;0.9090909090909091
other;way;0.9090909090909091
other;work;0.9090909090909091
way;nature;0.9080459770114943
choice;god;0.9074074074074074
action;age;0.90625
action;bodily;0.90625
action;knowledge;0.90625
character;qualities;0.90625
desire;age;0.90625
desire;bodily;0.90625
desire;knowledge;0.90625
form;qualities;0.90625
heaven;Er;0.90625
heaven;beautify;0.90625
heaven;eye;0.90625
heaven;god;0.90625
heaven;mind;0.90625
heaven;year;0.90625
men;nature;0.90625
men;soul;0.90625
men;way;0.90625
mind;Er;0.90625
mind;age;0.90625
mind;beautify;0.90625
mind;bodily;0.90625
mind;choice;0.90625
mind;earth;0.90625
mind;eye;0.90625
mind;hand;0.90625
mind;heaven;0.90625
mind;journey;0.90625
mind;knowledge;0.90625
mind;live;0.90625
mind;number;0.90625
mind;qualities;0.90625
mind;reason;0.90625
mind;spirit;0.90625
mind;tyrant;0.90625
mind;world;0.90625
mind;year;0.90625
purport;qualities;0.90625
question;qualities;0.90625
spirit;Er;0.90625
spirit;beautify;0.90625
spirit;eye;0.90625
spirit;god;0.90625
spirit;mind;0.90625
spirit;year;0.90625
govern;gold;0.9047619047619048
govern;time;0.9047619047619048
number;soul;0.9047619047619048
potter;gold;0.9047619047619048
potter;time;0.9047619047619048
square;time;0.9047619047619048
class;justice;0.9032258064516129
one;kind;0.9024390243902439
one;principle;0.9024390243902439
one;protect;0.9024390243902439
one;reason;0.9024390243902439
one;virtue;0.9024390243902439
virtue;citing;0.9024390243902439
virtue;citizen;0.9024390243902439
virtue;class;0.9024390243902439
virtue;eye;0.9024390243902439
virtue;gold;0.9024390243902439
virtue;govern;0.9024390243902439
virtue;guardian;0.9024390243902439
virtue;hand;0.9024390243902439
virtue;happily;0.9024390243902439
virtue;individual;0.9024390243902439
virtue;kind;0.9024390243902439
virtue;law;0.9024390243902439
virtue;one;0.9024390243902439
virtue;order;0.9024390243902439
virtue;part;0.9024390243902439
virtue;philosophic;0.9024390243902439
virtue;potter;0.9024390243902439
virtue;power;0.9024390243902439
virtue;principle;0.9024390243902439
virtue;protect;0.9024390243902439
virtue;qualities;0.9024390243902439
virtue;reason;0.9024390243902439
virtue;ruler;0.9024390243902439
virtue;truth;0.9024390243902439
virtue;view;0.9024390243902439
virtue;work;0.9024390243902439
medicine;state;0.9
principle;art;0.9
principle;qualities;0.9
reason;art;0.9
reason;qualities;0.9
unit;found;0.9
view;argument;0.9
view;art;0.9
view;reputed;0.9
women;other;0.9
nature;class;0.8977272727272727
nature;evil;0.8977272727272727
nature;guardian;0.8977272727272727
nature;happily;0.8977272727272727
nature;lot;0.8977272727272727
nature;thing;0.8977272727272727
nature;way;0.8977272727272727
nature;work;0.8977272727272727
citizen;individual;0.8974358974358975
friend;art;0.8974358974358975
friend;interest;0.8974358974358975
friend;principle;0.8974358974358975
friend;virtue;0.8974358974358975
license;Archive;0.8974358974358975
license;literary;0.8974358974358975
north;art;0.8974358974358975
north;interest;0.8974358974358975
north;principle;0.8974358974358975
north;virtue;0.8974358974358975
ruler;individual;0.8974358974358975
unjust;sort;0.8974358974358975
unjust;way;0.8974358974358975
word;art;0.8974358974358975
word;interest;0.8974358974358975
word;principle;0.8974358974358975
word;virtue;0.8974358974358975
time;god;0.896551724137931
time;injustice;0.896551724137931
time;men;0.896551724137931
time;way;0.896551724137931
time;world;0.896551724137931
way;citizen;0.896551724137931
way;ruler;0.896551724137931
order;other;0.8955223880597015
gold;bodily;0.8947368421052632
honour;ring;0.8947368421052632
knowledge;other;0.8947368421052632
knowledge;sort;0.8947368421052632
class;work;0.8924731182795699
kind;anything;0.8918918918918919
kind;constitutes;0.8918918918918919
kind;husbandman;0.8918918918918919
kind;number;0.8918918918918919
qualities;journey;0.8918918918918919
hand;one;0.8913043478260869
part;one;0.8913043478260869
Thrasymachus;power;0.890625
argument;virtue;0.8888888888888888
cubes;side;0.8888888888888888
reputed;virtue;0.8888888888888888
manner;view;0.8863636363636364
nature;citizen;0.8863636363636364
nature;ruler;0.8863636363636364
whole;answer;0.8857142857142857
whole;friend;0.8857142857142857
whole;head;0.8857142857142857
bodily;choice;0.8852459016393442
bodily;justice;0.8852459016393442
citizen;law;0.8846153846153846
ruler;law;0.8846153846153846
truth;hand;0.8846153846153846
truth;part;0.8846153846153846
domain;trademark;0.8823529411764706
ring;Glaucon;0.8823529411764706
ring;point;0.8823529411764706
ring;reward;0.8823529411764706
class;thing;0.8817204301075269
govern;kind;0.8809523809523809
govern;principle;0.8809523809523809
govern;protect;0.8809523809523809
govern;reason;0.8809523809523809
govern;virtue;0.8809523809523809
potter;kind;0.8809523809523809
potter;principle;0.8809523809523809
potter;protect;0.8809523809523809
potter;reason;0.8809523809523809
potter;virtue;0.8809523809523809
anything;qualities;0.8787878787878788
constitutes;qualities;0.8787878787878788
husbandman;qualities;0.8787878787878788
journey;Er;0.8787878787878788
journey;beautify;0.8787878787878788
journey;eye;0.8787878787878788
journey;god;0.8787878787878788
journey;mind;0.8787878787878788
journey;year;0.8787878787878788
other;time;0.8787878787878788
one;art;0.8780487804878049
virtue;art;0.8780487804878049
medicine;man;0.875
poet;justice;0.875
poet;life;0.875
principle;case;0.875
principle;friend;0.875
principle;god;0.875
principle;interest;0.875
principle;north;0.875
principle;son;0.875
principle;whole;0.875
principle;word;0.875
reason;whole;0.875
view;whole;0.875
copyright;domain;0.8717948717948718
license;domain;0.8717948717948718
license;fee;0.8717948717948718
agreement;Gutenberg;0.8703703703703703
copies;Gutenberg;0.8703703703703703
hand;view;0.8695652173913043
law;other;0.8695652173913043
part;view;0.8695652173913043
birth;state;0.868421052631579
